,id,name,model,status,hasgpr,exchange,gapfilled,gpr_nogap,gpr_gapfill
9346,rxn01275_c0,ATP_D_Gluconate_6_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS16640,ACZ81_RS16640
9347,rxn00122_c0,ATP_FMN_adenylyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS13260,ACZ81_RS13260
9348,rxn00985_c0,ATP_propanoate_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS07130,ACZ81_RS07130
9349,rxn08094_c0,2_Oxoglutarate_dehydrogenase_complex_c0,Union,hasgpr,True,False,False,ACZ81_RS14645 or ACZ81_RS09800 or ACZ81_RS09795,ACZ81_RS14645 or ACZ81_RS09795 or ACZ81_RS09800
9350,rxn01975_c0,beta_D_Glucose_6_phosphate_NADP_plus__1_oxoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS11755,ACZ81_RS11755
9351,rxn05468_c0,TRANS_RXNAVI_26568ce_c0,Union,nogpr,False,False,False,Unknown,Unknown
9352,rxn00974_c0,citrate_hydro_lyase_cis_aconitate_forming_c0,Union,hasgpr,True,False,False,ACZ81_RS01640 or ACZ81_RS03455 or ACZ81_RS03425,ACZ81_RS03455 or ACZ81_RS01640 or ACZ81_RS03425
9353,rxn00256_c0,acetyl_CoA_oxaloacetate_C_acetyltransferase_thioester_hydrolysing_c0,Union,hasgpr,True,False,False,ACZ81_RS15295 or ACZ81_RS04565 or ACZ81_RS09770,ACZ81_RS04565 or ACZ81_RS09770 or ACZ81_RS15295
9354,rxn02167_c0,S_3_Hydroxybutanoyl_CoA_hydro_lyase_c0,Union,hasgpr,True,False,False,ACZ81_RS08710 or ACZ81_RS06280 or ACZ81_RS14040 or ACZ81_RS02650 or ACZ81_RS12490 or ACZ81_RS00075 or ACZ81_RS11020 or ACZ81_RS06160,ACZ81_RS12490 or ACZ81_RS11020 or ACZ81_RS02650 or ACZ81_RS00075 or ACZ81_RS08710 or ACZ81_RS06280 or ACZ81_RS14040 or ACZ81_RS06160
9355,rxn00441_c0,R00621_c0,Union,hasgpr,True,False,False,ACZ81_RS09795,ACZ81_RS09795
9356,rxn03250_c0,S_Hydroxyhexanoyl_CoA_hydro_lyase_c0,Union,hasgpr,True,False,False,ACZ81_RS08710 or ACZ81_RS08260 or ACZ81_RS06280 or ACZ81_RS09960 or ACZ81_RS14040 or ACZ81_RS12490 or ACZ81_RS02650 or ACZ81_RS06160 or ACZ81_RS00075,ACZ81_RS06280 or ACZ81_RS14040 or ACZ81_RS06160 or ACZ81_RS09960 or ACZ81_RS08710 or ACZ81_RS00075 or ACZ81_RS02650 or ACZ81_RS12490 or ACZ81_RS08260
9357,rxn00623_c0,hydrogen_sulfide_NADP_plus__oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS16290 or ACZ81_RS17900 or ACZ81_RS16285,ACZ81_RS17900 or ACZ81_RS16290 or ACZ81_RS16285
9358,rxn06526_c0,protein_dithiol_NADP_plus__oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS19100,ACZ81_RS19100
9359,rxn05937_c0,Ferredoxin_NADP_plus__oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS12805,ACZ81_RS12805
9360,rxn01343_c0,ATP_Sedoheptulose_7_phosphate_1_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS10020,ACZ81_RS10020
9361,rxn00224_c0,protoheme_ferro_lyase_protoporphyrin_forming_c0,Union,hasgpr,True,False,False,ACZ81_RS18275,ACZ81_RS18275
9362,rxn00604_c0,D_glucose_6_phosphate_NADP_plus__1_oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS11755,ACZ81_RS11755
9363,rxn05467_c0,CO2_transporter_via_diffusion_c0,Union,nogpr,False,False,False,Unknown,Unknown
9364,rxn00330_c0,acetyl_CoA_glyoxylate_C_acetyltransferase_thioester_hydrolysing__carboxymethyl_forming_c0,Union,hasgpr,True,False,False,ACZ81_RS13695,ACZ81_RS13695
9365,rxn02201_c0,2_amino_4_hydroxy_6_hydroxymethyl_7_8_dihydropteridine_diphosphate_4_aminobenzoate_2_amino_4_hydroxydihydropteridine_6_methenyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS10680 or ACZ81_RS09385,ACZ81_RS10680 or ACZ81_RS09385
9366,rxn00351_c0,gamma_L_glutamyl_L_cysteine_glycine_ligase_ADP_forming_c0,Union,hasgpr,True,False,False,ACZ81_RS00750 or ACZ81_RS14915,ACZ81_RS14915 or ACZ81_RS00750
9367,rxn05994_c0,acyl_acyl_carrier_protein_NAD_plus__oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS16715,ACZ81_RS16715
9368,rxn07431_c0,R07600_c0,Union,hasgpr,True,False,False,ACZ81_RS10145 or ACZ81_RS10150,ACZ81_RS10150 or ACZ81_RS10145
9369,rxn00836_c0,IMP_diphosphate_phospho_D_ribosyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS08170,ACZ81_RS08170
9370,rxn02209_c0,R_Propane_1_2_diol_NAD_plus__oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS07000,ACZ81_RS07000
9371,rxn00390_c0,N_Acyl_L_aspartate_amidohydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS14715,ACZ81_RS14715
9372,rxn08180_c0,Biotin_synthase_c0,Union,hasgpr,True,False,False,ACZ81_RS06665,ACZ81_RS06665
9373,rxn00062_c0,ATP_phosphohydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS16115 or ACZ81_RS02915 or ACZ81_RS14390 or ACZ81_RS18095 or ACZ81_RS15735 or ACZ81_RS00560 or ACZ81_RS18375 or ACZ81_RS07630 or ACZ81_RS04515 or ACZ81_RS08350 or ACZ81_RS06400 or ACZ81_RS00780 or ACZ81_RS03565 or ACZ81_RS00350 or ACZ81_RS12620 or ACZ81_RS11335 or ACZ81_RS18175 or ACZ81_RS10080 or ACZ81_RS11340 or ACZ81_RS00805 or ACZ81_RS06405 or ACZ81_RS02280,ACZ81_RS02280 or ACZ81_RS18375 or ACZ81_RS16115 or ACZ81_RS06400 or ACZ81_RS00780 or ACZ81_RS00350 or ACZ81_RS18175 or ACZ81_RS14390 or ACZ81_RS08350 or ACZ81_RS00560 or ACZ81_RS11340 or ACZ81_RS11335 or ACZ81_RS12620 or ACZ81_RS02915 or ACZ81_RS10080 or ACZ81_RS04515 or ACZ81_RS06405 or ACZ81_RS15735 or ACZ81_RS03565 or ACZ81_RS00805 or ACZ81_RS18095 or ACZ81_RS07630
9374,rxn06472_c0,5_L_Glutamyl_L_amino_acid_5_glutamyltransferase_cyclizing_c0,Union,hasgpr,True,False,False,ACZ81_RS09225,ACZ81_RS09225
9375,rxn10568_c0,Methanol__coenzyme_M_methyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS08365 or ACZ81_RS13490,ACZ81_RS13490 or ACZ81_RS08365
9376,rxn11567_c0,beta_D_Galactosyl_1_4_beta_D_glucosylceramide_galactohydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS01185,ACZ81_RS01185
9377,rxn00423_c0,acetyl_CoA_L_serine_O_acetyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS13555 or ACZ81_RS00810,ACZ81_RS00810 or ACZ81_RS13555
9378,rxn00364_c0,ATP_CMP_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS10675,ACZ81_RS10675
9379,rxn02367_c0,S_Adenosyl_L_methionine_catechol_O_methyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS18875,ACZ81_RS18875
9380,rxn03408_c0,UDP_N_acetyl_D_glucosamine_undecaprenyl_diphospho_N_acetylmuramoyl_L_alanyl_gamma_D_glutamyl_meso_2_6_diaminopimeloyl_D_alanyl_D_alanine_4_beta_N_acetylglucosaminlytransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS14765,ACZ81_RS14765
9381,rxn06671_c0,R04377_c0,Union,hasgpr,True,False,False,ACZ81_RS19380,ACZ81_RS19380
9382,rxn00359_c0,3_phosphoadenylyl_sulfate_sulfohydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS01140 or ACZ81_RS03565,ACZ81_RS01140 or ACZ81_RS03565
9383,rxn02177_c0,Isochorismate_pyruvate_hydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS12430 or ACZ81_RS12425,ACZ81_RS12425 or ACZ81_RS12430
9384,rxn05250_c0,FACOAL160ISO_c0,Union,hasgpr,True,False,False,ACZ81_RS03600 or ACZ81_RS11530 or ACZ81_RS03410 or ACZ81_RS12595 or ACZ81_RS16200 or ACZ81_RS12340,ACZ81_RS03410 or ACZ81_RS12340 or ACZ81_RS03600 or ACZ81_RS12595 or ACZ81_RS16200 or ACZ81_RS11530
9385,rxn02415_c0,R03367_c0,Union,hasgpr,True,False,False,ACZ81_RS00880,ACZ81_RS00880
9386,rxn00646_c0,L_glutamate_L_cysteine_gamma_ligase_ADP_forming_c0,Union,hasgpr,True,False,False,ACZ81_RS05835,ACZ81_RS05835
9387,rxn01673_c0,ATP_dCDP_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS13495,ACZ81_RS13495
9388,rxn00642_c0,GDP_mannose_4_6_hydro_lyase_GDP_4_dehydro_6_deoxy_D_mannose_forming_c0,Union,hasgpr,True,False,False,ACZ81_RS17155,ACZ81_RS17155
9389,rxn00022_c0,maltose_glucohydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS14000,ACZ81_RS14000
9390,rxn10091_c0,cobIalamin_adenosyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS08145,ACZ81_RS08145
9391,rxn10406_c0,fatty_acid__CoA_ligase_Iso_C15_0_c0,Union,hasgpr,True,False,False,ACZ81_RS11530 or ACZ81_RS12595 or ACZ81_RS03410,ACZ81_RS12595 or ACZ81_RS03410 or ACZ81_RS11530
9392,rxn02000_c0,dTDP_4_dehydro_6_deoxy_D_glucose_3_5_epimerase_c0,Union,hasgpr,True,False,False,ACZ81_RS17050,ACZ81_RS17050
9393,rxn03239_c0,S_3_Hydroxyhexadecanoyl_CoA_NAD_plus__oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS06160 or ACZ81_RS02650 or ACZ81_RS08650 or ACZ81_RS09365,ACZ81_RS06160 or ACZ81_RS02650 or ACZ81_RS09365 or ACZ81_RS08650
9394,rxn06434_c0,L_Asparagine_tRNAAsn_ligase_AMP_forming_c0,Union,hasgpr,True,False,False,ACZ81_RS06625,ACZ81_RS06625
9395,rxn11962_c0,R02670_c0,Union,hasgpr,True,False,False,ACZ81_RS02015 or ACZ81_RS16920 or ACZ81_RS11995 or ACZ81_RS16130,ACZ81_RS16920 or ACZ81_RS02015 or ACZ81_RS11995 or ACZ81_RS16130
9396,rxn05063_c0,carbamate_hydro_lyase_c0,Union,hasgpr,True,False,False,ACZ81_RS07385,ACZ81_RS07385
9397,rxn00889_c0,1_sn_glycero_3_phospho_1D_myo_inositol_glycerophosphohydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS05940 or ACZ81_RS02170,ACZ81_RS02170 or ACZ81_RS05940
9398,rxn05457_c0,Acyl_carrier_protein_acetyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS08560,ACZ81_RS08560
9399,rxn00107_c0,ATP_2_deoxy_5_hydroxymethylcytidine_5_diphosphate_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS13495,ACZ81_RS13495
9400,rxn04271_c0,trans_2_Methyl_5_isopropylhexa_2_5_dienal_dehydrogenase_c0,Union,hasgpr,True,False,False,ACZ81_RS06525 or ACZ81_RS12305,ACZ81_RS12305 or ACZ81_RS06525
9401,rxn13783_c0,DNA_replication_c0,Union,hasgpr,True,False,False,ACZ81_RS03265 or ACZ81_RS10690 or ACZ81_RS03445 or ACZ81_RS00985 or ACZ81_RS09665 or ACZ81_RS00010 or ACZ81_RS08440 or ACZ81_RS12815 or ACZ81_RS03450 or ACZ81_RS00805 or ACZ81_RS04900 or ACZ81_RS08595 or ACZ81_RS09330 or ACZ81_RS06935 or ACZ81_RS06930 or ACZ81_RS00020 or ACZ81_RS00005 or ACZ81_RS17680,ACZ81_RS12815 or ACZ81_RS06930 or ACZ81_RS09330 or ACZ81_RS00020 or ACZ81_RS08595 or ACZ81_RS03450 or ACZ81_RS00985 or ACZ81_RS08440 or ACZ81_RS03265 or ACZ81_RS00805 or ACZ81_RS03445 or ACZ81_RS06935 or ACZ81_RS17680 or ACZ81_RS00005 or ACZ81_RS04900 or ACZ81_RS00010 or ACZ81_RS10690 or ACZ81_RS09665
9402,rxn00557_c0,ITP_D_fructose_6_phosphate_1_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS10020,ACZ81_RS10020
9403,rxn05392_c0,7_methyl_octanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,Union,hasgpr,True,False,False,ACZ81_RS08575 or ACZ81_RS05115 or ACZ81_RS08555,ACZ81_RS08575 or ACZ81_RS08555 or ACZ81_RS05115
9404,rxn12008_c0,R05611_c0,Union,hasgpr,True,False,False,ACZ81_RS02670 or ACZ81_RS04850,ACZ81_RS02670 or ACZ81_RS04850
9405,rxn04600_c0,2E_3_cis_5_6_dihydroxycyclohexa_1_3_dien_1_ylprop_2_enoate_NAD_plus__oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS14245 or ACZ81_RS13285,ACZ81_RS13285 or ACZ81_RS14245
9406,rxn04681_c0,S_Adenosyl_L_methionine_methylethanolamine_phosphate_N_methyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS03125 or ACZ81_RS00510,ACZ81_RS03125 or ACZ81_RS00510
9407,rxn06096_c0,1_4_alpha_D_Glucan_orthophosphate_alpha_D_glucosyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS07425 or ACZ81_RS09840 or ACZ81_RS11720,ACZ81_RS11720 or ACZ81_RS09840 or ACZ81_RS07425
9408,rxn04070_c0,pyridoxine_5_phosphate_synthase_c0,Union,hasgpr,True,False,False,ACZ81_RS03545,ACZ81_RS03545
9409,rxn01358_c0,inosine_phosphate_alpha_D_ribosyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS05325,ACZ81_RS05325
9410,rxn03433_c0,S_3_Hydroxyisobutyryl_CoA_hydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS09960,ACZ81_RS09960
9411,rxn10231_c0,isohexadecanoyl_CDPdiacylglycerol_serine_O_phosphatidyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS12875,ACZ81_RS12875
9412,rxn02944_c0,N2_succinyl_L_ornithine_2_oxoglutarate_5_aminotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS01905,ACZ81_RS01905
9413,rxn01867_c0,p_cumic_alcohol_NAD_plus__oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS14055,ACZ81_RS14055
9414,rxn08002_c0,3_oxoacyl_acyl_carrier_protein_synthase_n_C18_1_c0,Union,hasgpr,True,False,False,ACZ81_RS12335,ACZ81_RS12335
9415,rxn10270_c0,isohexadecanoyl_Phosphatidylglycerophosphate_phosphohydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS13010,ACZ81_RS13010
9416,rxn06449_c0,L_Valine_tRNAVal_ligase_AMP_forming_c0,Union,hasgpr,True,False,False,ACZ81_RS15615,ACZ81_RS15615
9417,rxn12637_c0,RXN0_6987c_c0,Union,hasgpr,True,False,False,ACZ81_RS15925 or ACZ81_RS15625 or ACZ81_RS17795 or ACZ81_RS10220 or ACZ81_RS04825 or ACZ81_RS11945,ACZ81_RS04825 or ACZ81_RS11945 or ACZ81_RS15625 or ACZ81_RS10220 or ACZ81_RS17795 or ACZ81_RS15925
9418,rxn03046_c0,ATP_guanidinoethyyl_methyl_phosphate_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS04015 or ACZ81_RS15465,ACZ81_RS15465 or ACZ81_RS04015
9419,rxn13971_c0,pheophorbide_a_hydrolase_decarboxylating_c0,Union,hasgpr,True,False,False,ACZ81_RS11900,ACZ81_RS11900
9420,rxn09240_c0,Sulfate_adenyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS06095 or ACZ81_RS06080,ACZ81_RS06095 or ACZ81_RS06080
9421,rxn01219_c0,ATP_dCMP_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS10675,ACZ81_RS10675
9422,rxn07882_c0,3_hydroxy_5_methylhex_4_enoyl_CoA_hydro_lyase_c0,Union,hasgpr,True,False,False,ACZ81_RS00075 or ACZ81_RS06160 or ACZ81_RS08710 or ACZ81_RS14040 or ACZ81_RS12490 or ACZ81_RS02650,ACZ81_RS00075 or ACZ81_RS08710 or ACZ81_RS02650 or ACZ81_RS12490 or ACZ81_RS06160 or ACZ81_RS14040
9423,rxn00258_c0,Malonyl_CoA_pyruvate_carboxytransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS01845 or ACZ81_RS08265,ACZ81_RS01845 or ACZ81_RS08265
9424,rxn00800_c0,N6_1_2_dicarboxyethylAMP_AMP_lyase_fumarate_forming_c0,Union,hasgpr,True,False,False,ACZ81_RS09180,ACZ81_RS09180
9425,rxn01705_c0,dCTP_cytidine_5_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS16760,ACZ81_RS16760
9426,rxn09177_c0,R_4_Phosphopantothenate_L_cysteine_ligase_c0,Union,hasgpr,True,False,False,ACZ81_RS14775 or ACZ81_RS00235,ACZ81_RS14775 or ACZ81_RS00235
9427,rxn00211_c0,UDP_glucose_NAD_plus__6_oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS17035,ACZ81_RS17035
9428,rxn06441_c0,L_Leucine_tRNALeu_ligase_AMP_forming_c0,Union,hasgpr,True,False,False,ACZ81_RS09340,ACZ81_RS09340
9429,rxn00179_c0,ATP_L_glutamate_5_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS09460 or ACZ81_RS19675,ACZ81_RS09460 or ACZ81_RS19675
9430,rxn04274_c0,cis_2_Methyl_5_isopropylhexa_2_5_dienoyl_CoA_hydro_lyase_c0,Union,hasgpr,True,False,False,ACZ81_RS06160 or ACZ81_RS08710 or ACZ81_RS14040 or ACZ81_RS02650 or ACZ81_RS12490,ACZ81_RS08710 or ACZ81_RS06160 or ACZ81_RS14040 or ACZ81_RS12490 or ACZ81_RS02650
9431,rxn01210_c0,10_Formyltetrahydrofolate_L_glutamate_ligase_ADP_forming_c0,Union,hasgpr,True,False,False,ACZ81_RS12280,ACZ81_RS12280
9432,rxn00730_c0,Malonyl_CoA_anthranilate_N_malonyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS04815,ACZ81_RS04815
9433,rxn00192_c0,acetyl_CoA_L_glutamate_N_acetyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS02035,ACZ81_RS02035
9434,rxn00738_c0,1_aminocyclopropane_1_carboxylate_aminohydrolase_isomerizing_c0,Union,hasgpr,True,False,False,ACZ81_RS15155,ACZ81_RS15155
9435,rxn01218_c0,2_Deoxycytidine_5_monophosphate_phosphohydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS11245 or ACZ81_RS03135 or ACZ81_RS19360 or ACZ81_RS15125 or ACZ81_RS04010,ACZ81_RS03135 or ACZ81_RS11245 or ACZ81_RS04010 or ACZ81_RS19360 or ACZ81_RS15125
9436,rxn05367_c0,6_methyl_octanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,Union,hasgpr,True,False,False,ACZ81_RS05115 or ACZ81_RS08555 or ACZ81_RS08575,ACZ81_RS08555 or ACZ81_RS08575 or ACZ81_RS05115
9437,rxn03456_c0,cyclohexane_1_2_dione_acylhydrolase_decyclizing_c0,Union,hasgpr,True,False,False,ACZ81_RS05490,ACZ81_RS05490
9438,rxn06522_c0,Monocarboxylic_acid_amide_amidohydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS07900 or ACZ81_RS19175,ACZ81_RS07900 or ACZ81_RS19175
9439,rxn03360_c0,5_Hydroxykynurenamine_decarboxy_lyase_c0,Union,hasgpr,True,False,False,ACZ81_RS16725,ACZ81_RS16725
9440,rxn00509_c0,Succinate_semialdehyde_NADP_plus__oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS19350,ACZ81_RS19350
9441,rxn02898_c0,O_Succinylbenzoyl_CoA_1_4_dihydroxy_2_naphthoate_lyase_c0,Union,hasgpr,True,False,False,ACZ81_RS08250,ACZ81_RS08250
9442,rxn05654_c0,Transport_of_succinate__extracellular_c0,Union,hasgpr,True,False,False,ACZ81_RS11855,ACZ81_RS11855
9443,rxn00771_c0,ATP_D_ribose_5_phosphate_1_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS13960,ACZ81_RS13960
9444,rxn00316_c0,acetyl_CoA_L_lysine_N6_acetyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS10455 or ACZ81_RS13925 or ACZ81_RS05590 or ACZ81_RS05380 or ACZ81_RS13790 or ACZ81_RS04785,ACZ81_RS04785 or ACZ81_RS13790 or ACZ81_RS05380 or ACZ81_RS05590 or ACZ81_RS10455 or ACZ81_RS13925
9445,rxn08807_c0,Lysophospholipase_L1_2_acylglycerophosphoethanolamine__n_C16_1_periplasm_c0,Union,hasgpr,True,False,False,ACZ81_RS14850 or ACZ81_RS02100 or ACZ81_RS06225,ACZ81_RS14850 or ACZ81_RS02100 or ACZ81_RS06225
9446,rxn02316_c0,UTP_D_Tagatose_6_phosphate_1_phosphotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS10020,ACZ81_RS10020
9447,rxn00501_c0,3_Oxopropanoate_NAD_plus__oxidoreductase_decarboxylating__CoA_acetylating_c0,Union,hasgpr,True,False,False,ACZ81_RS16015 or ACZ81_RS16580,ACZ81_RS16580 or ACZ81_RS16015
9448,rxn04895_c0,1_1_dichloroethylene_epoxide_glutathione_S_chloroepoxyethyltransferase_2_S_glutathionylacetyl_chloride_forming_c0,Union,hasgpr,True,False,False,ACZ81_RS14980 or ACZ81_RS15455 or ACZ81_RS00775 or ACZ81_RS08480 or ACZ81_RS18235 or ACZ81_RS19825,ACZ81_RS08480 or ACZ81_RS00775 or ACZ81_RS19825 or ACZ81_RS15455 or ACZ81_RS18235 or ACZ81_RS14980
9449,rxn02320_c0,5_Amino_2_oxopentanoate_2_oxoglutarate_aminotransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS12715 or ACZ81_RS16165 or ACZ81_RS11420,ACZ81_RS16165 or ACZ81_RS11420 or ACZ81_RS12715
9450,rxn03867_c0,R05587_c0,Union,hasgpr,True,False,False,ACZ81_RS13925 or ACZ81_RS05590 or ACZ81_RS10455 or ACZ81_RS04785 or ACZ81_RS05380 or ACZ81_RS13790,ACZ81_RS04785 or ACZ81_RS05590 or ACZ81_RS05380 or ACZ81_RS13790 or ACZ81_RS13925 or ACZ81_RS10455
9451,rxn03384_c0,Uroporphyrinogen_I_carboxy_lyase_c0,Union,hasgpr,True,False,False,ACZ81_RS18340,ACZ81_RS18340
9452,rxn14030_c0,dTDP_D_olivose_compound_100_1_O_beta_D_olivosyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS19380,ACZ81_RS19380
9453,rxn10409_c0,fatty_acid__CoA_ligase_Iso_C17_0_c0,Union,hasgpr,True,False,False,ACZ81_RS11530 or ACZ81_RS03410 or ACZ81_RS12595,ACZ81_RS12595 or ACZ81_RS03410 or ACZ81_RS11530
9454,rxn06488_c0,Deoxylimonate_A_ring_lactonohydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS14850 or ACZ81_RS06225,ACZ81_RS14850 or ACZ81_RS06225
9455,rxn02504_c0,2_amino_4_hydroxy_6_D_erythro_1_2_3_trihydroxypropyl_7_8_dihydropteridine_glycolaldehyde_lyase_c0,Union,hasgpr,True,False,False,ACZ81_RS03295,ACZ81_RS03295
9456,rxn07872_c0,R08083_c0,Union,hasgpr,True,False,False,ACZ81_RS07295,ACZ81_RS07295
9457,rxn04996_c0,dimethyallyl_diphosphate_NADP_plus__oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS13240,ACZ81_RS13240
9458,rxn00262_c0,L_Aspartic_acid_oxygen_oxidoreductase_deaminating_c0,Union,hasgpr,True,False,False,ACZ81_RS13140,ACZ81_RS13140
9459,rxn03173_c0,R04638_c0,Union,hasgpr,True,False,False,ACZ81_RS08155 or ACZ81_RS02805 or ACZ81_RS17680 or ACZ81_RS06390 or ACZ81_RS19365 or ACZ81_RS02185 or ACZ81_RS19355,ACZ81_RS02185 or ACZ81_RS19355 or ACZ81_RS08155 or ACZ81_RS19365 or ACZ81_RS17680 or ACZ81_RS06390 or ACZ81_RS02805
9460,rxn05404_c0,13_methyl_tetra_decanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,Union,hasgpr,True,False,False,ACZ81_RS05115 or ACZ81_RS08555 or ACZ81_RS08575,ACZ81_RS08555 or ACZ81_RS08575 or ACZ81_RS05115
9461,rxn02796_c0,chenodeoxycholoyltaurine_amidohydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS18315 or ACZ81_RS15335,ACZ81_RS15335 or ACZ81_RS18315
9462,rxn03039_c0,1_5_Phosphoribosyl_5_amino_4_imidazolecarboxamide_pyrophosphate_phosphoribosyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS12820,ACZ81_RS12820
9463,rxn10262_c0,isopentadecanoyl_CDPdiacylglycerol_sn_glycerol_3_phosphate_3_phosphatidyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS10490,ACZ81_RS10490
9464,rxn10209_c0,anteisopentadecanoyl_glycerol_3_phosphate_O_acyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS19590 or ACZ81_RS03290,ACZ81_RS03290 or ACZ81_RS19590
9465,rxn03423_c0,N4_Acetylaminobutanal_NAD_plus__oxidoreductase_c0,Union,hasgpr,True,False,False,ACZ81_RS02375,ACZ81_RS02375
9466,rxn11642_c0,4_hydroxy_3_polyprenylbenzoate_carboxy_lyase_c0,Union,hasgpr,True,False,False,ACZ81_RS00880 or ACZ81_RS17430,ACZ81_RS00880 or ACZ81_RS17430
9467,rxn08084_c0,1_tetradecanoyl_sn_glycerol_3_phosphate_O_acyltransferase_n_C14_0_c0,Union,hasgpr,True,False,False,ACZ81_RS11055 or ACZ81_RS15575,ACZ81_RS15575 or ACZ81_RS11055
9468,rxn10225_c0,isohexadecanoyl_phosphatidate_cytidylyltransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS04855,ACZ81_RS04855
9469,rxn03463_c0,R05113_c0,Union,hasgpr,True,False,False,ACZ81_RS12995,ACZ81_RS12995
9470,rxn01486_c0,trans_trans_Farnesyl_diphosphate_isopentenyl_diphosphate_farnesyltranstransferase_c0,Union,hasgpr,True,False,False,ACZ81_RS02670,ACZ81_RS02670
9471,rxn00898_c0,2_3_Dihydroxy_3_methylbutanoate_hydro_lyase_c0,Union,hasgpr,True,False,False,ACZ81_RS19600,ACZ81_RS19600
9472,rxn07908_c0,5_fluoromuconolactone_lactonohydrolase_c0,Union,hasgpr,True,False,False,ACZ81_RS14190,ACZ81_RS14190
9473,rxn05334_c0,3R_3_Hydroxybutanoyl_acyl_carrier_protein_hydro_lyase_c0,Union,hasgpr,True,False,False,ACZ81_RS04880 or ACZ81_RS10285,ACZ81_RS10285 or ACZ81_RS04880
